,t,controller,scenario,rollout,measurement,value,unsafe
11760,5.95,Analytical,0,0,PHIDOT,0.1424686163138455,False
11761,5.95,Analytical,0,0,T1,12.328025000823725,False
11762,5.95,Analytical,0,0,T2,12.133121851792634,False
11763,5.95,Analytical,0,0,vf,0.13080882158270235,False
11764,5.96,Analytical,0,0,X,-1.92321772863747,False
11765,5.96,Analytical,0,0,XDOT,2.9465564739387773,False
11766,5.96,Analytical,0,0,Y,2.1878526685966153,False
11767,5.96,Analytical,0,0,YDOT,-0.003953342264149935,False
11768,5.96,Analytical,0,0,PHI,0.10385190071253181,False
11769,5.96,Analytical,0,0,PHIDOT,0.1404874581505558,False
11770,5.96,Analytical,0,0,T1,12.330418074260852,False
11771,5.96,Analytical,0,0,T2,12.133660871925281,False
11772,5.96,Analytical,0,0,vf,0.12419888831225734,False
11773,5.97,Analytical,0,0,X,-1.8937521638980823,False
11774,5.97,Analytical,0,0,XDOT,2.9334656108029225,False
11775,5.97,Analytical,0,0,Y,2.187813135173974,False
11776,5.97,Analytical,0,0,YDOT,-0.0047202998410121036,False
11777,5.97,Analytical,0,0,PHI,0.10525677529403721,False
11778,5.97,Analytical,0,0,PHIDOT,0.13848820620538715,False
11779,5.97,Analytical,0,0,T1,12.332677254813468,False
11780,5.97,Analytical,0,0,T2,12.134355081638137,False
11781,5.97,Analytical,0,0,vf,0.11793250823944312,False
11782,5.98,Analytical,0,0,X,-1.864417507790053,False
11783,5.98,Analytical,0,0,XDOT,2.9202498722600874,False
11784,5.98,Analytical,0,0,Y,2.187765932175564,False
11785,5.98,Analytical,0,0,YDOT,-0.00548908980174458,False
11786,5.98,Analytical,0,0,PHI,0.1066416573560911,False
11787,5.98,Analytical,0,0,PHIDOT,0.13647375538313453,False
11788,5.98,Analytical,0,0,T1,12.334832582571623,False
11789,5.98,Analytical,0,0,T2,12.13517658527255,False
11790,5.98,Analytical,0,0,vf,0.1119905990582204,False
11791,5.99,Analytical,0,0,X,-1.8352150090674522,False
11792,5.99,Analytical,0,0,XDOT,2.9069113062377707,False
11793,5.99,Analytical,0,0,Y,2.1877110412775465,False
11794,5.99,Analytical,0,0,YDOT,-0.006259604352424635,False
11795,5.99,Analytical,0,0,PHI,0.10800639490992259,False
11796,5.99,Analytical,0,0,PHIDOT,0.1344464205783049,False
11797,5.99,Analytical,0,0,T1,12.336889410036276,False
11798,5.99,Analytical,0,0,T2,12.136120715478599,False
11799,5.99,Analytical,0,0,vf,0.10635494183264882,False
11800,6.0,Analytical,0,0,X,-1.8061458960050745,False
11801,6.0,Analytical,0,0,XDOT,2.893451972840815,False
11802,6.0,Analytical,0,0,Y,2.1876484452340224,False
11803,6.0,Analytical,0,0,YDOT,-0.007031723400726282,False
11804,6.0,Analytical,0,0,PHI,0.10935085911570575,False
11805,6.0,Analytical,0,0,PHIDOT,0.1324084159648877,False
11806,6.0,Analytical,0,0,T1,12.338859365909833,False
11807,6.0,Analytical,0,0,T2,12.137176057424178,False
11808,6.0,Analytical,0,0,vf,0.10100833013303223,False
11809,6.01,Analytical,0,0,X,-1.7772113762766664,False
11810,6.01,Analytical,0,0,XDOT,2.8798739422774817,False
11811,6.01,Analytical,0,0,Y,2.1875781280000153,False
11812,6.01,Analytical,0,0,YDOT,-0.007805316725302713,False
11813,6.01,Analytical,0,0,PHI,0.11067494327535465,False
11814,6.01,Analytical,0,0,PHIDOT,0.13036172478223107,False
11815,6.01,Analytical,0,0,T1,12.340760368751532,False
11816,6.01,Analytical,0,0,T2,12.138324511144324,False
11817,6.01,Analytical,0,0,vf,0.09593465838559645,False
11818,6.0200000000000005,Analytical,0,0,X,-1.7484126368538915,False
11819,6.0200000000000005,Analytical,0,0,XDOT,2.8661792928662417,False
11820,6.0200000000000005,Analytical,0,0,Y,2.187500074832762,False
11821,6.0200000000000005,Analytical,0,0,YDOT,-0.008580245846549523,False
11822,6.0200000000000005,Analytical,0,0,PHI,0.1119785605231769,False
11823,6.0200000000000005,Analytical,0,0,PHIDOT,0.1283079696372206,False
11824,6.0200000000000005,Analytical,0,0,T1,12.342610368298747,False
11825,6.0200000000000005,Analytical,0,0,T2,12.139555084490233,False
11826,6.0200000000000005,Analytical,0,0,vf,0.09111893416899619,False
11827,6.03,Analytical,0,0,X,-1.7197508439252291,False
11828,6.03,Analytical,0,0,XDOT,2.8523701059132436,False
11829,6.03,Analytical,0,0,Y,2.187414272374297,False
11830,6.03,Analytical,0,0,YDOT,-0.009356335937416915,False
11831,6.03,Analytical,0,0,PHI,0.11326164021954899,False
11832,6.03,Analytical,0,0,PHIDOT,0.12624848335198227,False
11833,6.03,Analytical,0,0,T1,12.3443946199734,False
11834,6.03,Analytical,0,0,T2,12.140874362489335,False
11835,6.03,Analytical,0,0,vf,0.08654722554094008,False
11836,6.04,Analytical,0,0,X,-1.6912271428660968,False
11837,6.04,Analytical,0,0,XDOT,2.8384484708263167,False
11838,6.04,Analytical,0,0,Y,2.1873207090149225,False
11839,6.04,Analytical,0,0,YDOT,-0.010133436211687491,False
11840,6.04,Analytical,0,0,PHI,0.11452412505306864,False
11841,6.04,Analytical,0,0,PHIDOT,0.12418481174414575,False
11842,6.04,Analytical,0,0,T1,12.346131805107294,False
11843,6.04,Analytical,0,0,T2,12.142266504737336,False
11844,6.04,Analytical,0,0,vf,0.0822065691574565,False
11845,6.05,Analytical,0,0,X,-1.6628426581578335,False
11846,6.05,Analytical,0,0,XDOT,2.824416478953635,False
11847,6.05,Analytical,0,0,Y,2.1872193746528055,False
11848,6.05,Analytical,0,0,YDOT,-0.01091137640148812,False
11849,6.05,Analytical,0,0,PHI,0.11576597317051007,False
11850,6.05,Analytical,0,0,PHIDOT,0.12211815506539786,False
11851,6.05,Analytical,0,0,T1,12.347838261726404,False
11852,6.05,Analytical,0,0,T2,12.143721362231895,False
11853,6.05,Analytical,0,0,vf,0.07808486524876557,False
11854,6.0600000000000005,Analytical,0,0,X,-1.634598493368297,False
11855,6.0600000000000005,Analytical,0,0,XDOT,2.8102762204797562,False
11856,6.0600000000000005,Analytical,0,0,Y,2.1871102608887907,False
11857,6.0600000000000005,Analytical,0,0,YDOT,-0.011689953748203709,False
11858,6.0600000000000005,Analytical,0,0,PHI,0.11698715472116383,False
11859,6.0600000000000005,Analytical,0,0,PHIDOT,0.12004944842648553,False
11860,6.0600000000000005,Analytical,0,0,T1,12.349513875165803,False
11861,6.0600000000000005,Analytical,0,0,T2,12.14523446407399,False
11862,6.0600000000000005,Analytical,0,0,vf,0.07417077751978063,False
11863,6.07,Analytical,0,0,X,-1.6064957311634995,False
11864,6.07,Analytical,0,0,XDOT,2.796029788176763,False
11865,6.07,Analytical,0,0,Y,2.1869933613513086,False
11866,6.07,Analytical,0,0,YDOT,-0.012468976091279716,False
11867,6.07,Analytical,0,0,PHI,0.11818764920542879,False
11868,6.07,Analytical,0,0,PHIDOT,0.11797958316494724,False
11869,6.07,Analytical,0,0,T1,12.351161425274633,False
11870,6.07,Analytical,0,0,T2,12.146804113197366,False
11871,6.07,Analytical,0,0,vf,0.07045364688627664,False
11872,6.08,Analytical,0,0,X,-1.5785354332817318,False
11873,6.08,Analytical,0,0,XDOT,2.7816792739172795,False
11874,6.08,Analytical,0,0,Y,2.1868686715903958,False
11875,6.08,Analytical,0,0,YDOT,-0.013248239547684618,False
11876,6.08,Analytical,0,0,PHI,0.1193674450370783,False
11877,6.08,Analytical,0,0,PHIDOT,0.11590940564817087,False
11878,6.08,Analytical,0,0,T1,12.352782599820817,False
11879,6.08,Analytical,0,0,T2,12.148430090130136,False
11880,6.08,Analytical,0,0,vf,0.0669234212887666,False
11881,6.09,Analytical,0,0,X,-1.550718640542559,False
11882,6.09,Analytical,0,0,XDOT,2.7672267676142246,False
11883,6.09,Analytical,0,0,Y,2.186736189194919,False
11884,6.09,Analytical,0,0,YDOT,-0.014027527211556111,False
11885,6.09,Analytical,0,0,PHI,0.12052653909355993,False
11886,6.09,Analytical,0,0,PHIDOT,0.1138397429802904,False
11887,6.09,Analytical,0,0,T1,12.354399162983267,False
11888,6.09,Analytical,0,0,T2,12.150094707835033,False
11889,6.09,Analytical,0,0,vf,0.0635706001213272,False
11890,6.1000000000000005,Analytical,0,0,X,-1.5230463728664168,False
11891,6.1000000000000005,Analytical,0,0,XDOT,2.7526743551289323,False
11892,6.1000000000000005,Analytical,0,0,Y,2.1865959139228037,False
11893,6.1000000000000005,Analytical,0,0,YDOT,-0.014806599027508367,False
11894,6.1000000000000005,Analytical,0,0,PHI,0.12166493652336285,False
11895,6.1000000000000005,Analytical,0,0,PHIDOT,0.111771027566766,False
11896,6.1000000000000005,Analytical,0,0,T1,12.355990917602869,False
11897,6.1000000000000005,Analytical,0,0,T2,12.151810455753496,False
11898,6.1000000000000005,Analytical,0,0,vf,0.06038619029204462,False
11899,6.11,Analytical,0,0,X,-1.4955196293151274,False
11900,6.11,Analytical,0,0,XDOT,2.7380241231307045,False
11901,6.11,Analytical,0,0,Y,2.1864478479325284,False
11902,6.11,Analytical,0,0,YDOT,-0.015585238833035147,False
11903,6.11,Analytical,0,0,PHI,0.12278264679903073,False
11904,6.11,Analytical,0,0,PHIDOT,0.10970401858155598,False
11905,6.11,Analytical,0,0,T1,12.357587616872726,False
11906,6.11,Analytical,0,0,T2,12.153557931701481,False
11907,6.11,Analytical,0,0,vf,0.057361670738837134,False
11908,6.12,Analytical,0,0,X,-1.4681393880838203,False
11909,6.12,Analytical,0,0,XDOT,2.723278149980852,False
11910,6.12,Analytical,0,0,Y,2.186291995544198,False
11911,6.12,Analytical,0,0,YDOT,-0.016363182803067814,False
11912,6.12,Analytical,0,0,PHI,0.12387968698484642,False
11913,6.12,Analytical,0,0,PHIDOT,0.1076389834736534,False
11914,6.12,Analytical,0,0,T1,12.359176133673252,False
11915,6.12,Analytical,0,0,T2,12.155345688420836,False
11916,6.12,Analytical,0,0,vf,0.05448896272092263,False
11917,6.13,Analytical,0,0,X,-1.4409066065840117,False
11918,6.13,Analytical,0,0,XDOT,2.7084385122114627,False
11919,6.13,Analytical,0,0,Y,2.1861283637161675,False
11920,6.13,Analytical,0,0,YDOT,-0.017140178982392538,False
11921,6.13,Analytical,0,0,PHI,0.12495607681958276,False
11922,6.13,Analytical,0,0,PHIDOT,0.10557640643035593,False
11923,6.13,Analytical,0,0,T1,12.360755201358456,False
11924,6.13,Analytical,0,0,T2,12.157174902389755,False
11925,6.13,Analytical,0,0,vf,0.05176040394581882,False
11926,6.140000000000001,Analytical,0,0,X,-1.4138222214618972,False
11927,6.140000000000001,Analytical,0,0,XDOT,2.693507282128045,False
11928,6.140000000000001,Analytical,0,0,Y,2.1859569619263435,False
11929,6.140000000000001,Analytical,0,0,YDOT,-0.01791596962874344,False
11930,6.140000000000001,Analytical,0,0,PHI,0.12601184088388617,False
11931,6.140000000000001,Analytical,0,0,PHIDOT,0.10351679596101887,False
11932,6.140000000000001,Analytical,0,0,T1,12.362333864019993,False
11933,6.140000000000001,Analytical,0,0,T2,12.159036388837125,False
11934,6.140000000000001,Analytical,0,0,vf,0.0491687252914641,False
11935,6.15,Analytical,0,0,X,-1.3868871486406167,False
11936,6.15,Analytical,0,0,XDOT,2.678486527386241,False
11937,6.15,Analytical,0,0,Y,2.185777802230056,False
11938,6.15,Analytical,0,0,YDOT,-0.018690291608437538,False
11939,6.15,Analytical,0,0,PHI,0.1270470088434963,False
11940,6.15,Analytical,0,0,PHIDOT,0.10146047817170098,False
11941,6.15,Analytical,0,0,T1,12.36392048085976,False
11942,6.15,Analytical,0,0,T2,12.160925095502241,False
11943,6.15,Analytical,0,0,vf,0.04670702940545368,False
11944,6.16,Analytical,0,0,X,-1.3601022833667542,False
11945,6.16,Analytical,0,0,XDOT,2.66337830877392,False
11946,6.16,Analytical,0,0,Y,2.1855908993139717,False
11947,6.16,Analytical,0,0,YDOT,-0.019462862916790283,False
11948,6.16,Analytical,0,0,PHI,0.1280616136252135,False
11949,6.16,Analytical,0,0,PHIDOT,0.09940764498029808,False
11950,6.16,Analytical,0,0,T1,12.365509751819864,False
11951,6.16,Analytical,0,0,T2,12.162847903706494,False
11952,6.16,Analytical,0,0,vf,0.04436877078850188,False
11953,6.17,Analytical,0,0,X,-1.333468500279015,False
11954,6.17,Analytical,0,0,XDOT,2.6481846807467977,False
11955,6.17,Analytical,0,0,Y,2.185396270684804,False
11956,6.17,Analytical,0,0,YDOT,-0.020233389723823016,False
11957,6.17,Analytical,0,0,PHI,0.12905569007501638,False
11958,6.17,Analytical,0,0,PHIDOT,0.09735861007522131,False
11959,6.17,Analytical,0,0,T1,12.36710396007904,False
11960,6.17,Analytical,0,0,T2,12.164797577968542,False
11961,6.17,Analytical,0,0,vf,0.04214773714268283,False
11962,6.18,Analytical,0,0,X,-1.306986653471547,False
11963,6.18,Analytical,0,0,XDOT,2.632907694606425,False
11964,6.18,Analytical,0,0,Y,2.1851939367875657,False
11965,6.18,Analytical,0,0,YDOT,-0.02100159246395716,False
11966,6.18,Analytical,0,0,PHI,0.13002927617576843,False
11967,6.18,Analytical,0,0,PHIDOT,0.09531359188754437,False
11968,6.18,Analytical,0,0,T1,12.36870159136282,False
11969,6.18,Analytical,0,0,T2,12.166779140945671,False
11970,6.18,Analytical,0,0,vf,0.04003803184623855,False
11971,6.19,Analytical,0,0,X,-1.2806575765254828,False
11972,6.19,Analytical,0,0,XDOT,2.6175493939076433,False
11973,6.19,Analytical,0,0,Y,2.1849839208629263,False
11974,6.19,Analytical,0,0,YDOT,-0.02176717242811007,False
11975,6.19,Analytical,0,0,PHI,0.13098241209464367,False
11976,6.19,Analytical,0,0,PHIDOT,0.09327287416840224,False
11977,6.19,Analytical,0,0,T1,12.370309501344906,False
11978,6.19,Analytical,0,0,T2,12.168787139921173,False
11979,6.19,Analytical,0,0,vf,0.038034057453977255,False
11980,6.2,Analytical,0,0,X,-1.2544820825864065,False
11981,6.2,Analytical,0,0,XDOT,2.6021118153199287,False
11982,6.2,Analytical,0,0,Y,2.184766249138645,False
11983,6.2,Analytical,0,0,YDOT,-0.02252982030147086,False
11984,6.2,Analytical,0,0,PHI,0.13191514083632772,False
11985,6.2,Analytical,0,0,PHIDOT,0.09123661752103994,False
11986,6.2,Analytical,0,0,T1,12.371920359455968,False
11987,6.2,Analytical,0,0,T2,12.170823789096932,False
11988,6.2,Analytical,0,0,vf,0.036130500140856725,False
11989,6.21,Analytical,0,0,X,-1.2284609644332072,False
11990,6.21,Analytical,0,0,XDOT,2.586596991788848,False
11991,6.21,Analytical,0,0,Y,2.1845409509356304,False
11992,6.21,Analytical,0,0,YDOT,-0.02328924219819724,False
11993,6.21,Analytical,0,0,PHI,0.13282750701153834,False
11994,6.21,Analytical,0,0,PHIDOT,0.08920507796019858,False
11995,6.21,Analytical,0,0,T1,12.37354464846753,False
11996,6.21,Analytical,0,0,T2,12.172886424126864,False
11997,6.21,Analytical,0,0,vf,0.034322315018480154,False
11998,6.22,Analytical,0,0,X,-1.2025949945153187,False
11999,6.22,Analytical,0,0,XDOT,2.5710069456278712,False
12000,6.22,Analytical,0,0,Y,2.1843080585136483,False
12001,6.22,Analytical,0,0,YDOT,-0.02404510850769814,False
12002,6.22,Analytical,0,0,PHI,0.13371955779114053,False
12003,6.22,Analytical,0,0,PHIDOT,0.08717837997171189,False
12004,6.22,Analytical,0,0,T1,12.375175706038132,False
12005,6.22,Analytical,0,0,T2,12.174974595143778,False
12006,6.22,Analytical,0,0,vf,0.03260471226293937,False
12007,6.23,Analytical,0,0,X,-1.17688492505904,False
12008,6.23,Analytical,0,0,XDOT,2.5553436961519997,False
12009,6.23,Analytical,0,0,Y,2.184067607428571,False
12010,6.23,Analytical,0,0,YDOT,-0.02479711330210881,False
12011,6.23,Analytical,0,0,PHI,0.13459134159085773,False
12012,6.23,Analytical,0,0,PHIDOT,0.08515671013808473,False
12013,6.23,Analytical,0,0,T1,12.376812144576677,False
12014,6.23,Analytical,0,0,T2,12.177091415429526,False
12015,6.23,Analytical,0,0,vf,0.030973143999599273,False
12016,6.24,Analytical,0,0,X,-1.15133148809752,False
12017,6.24,Analytical,0,0,XDOT,2.5396092549388896,False
12018,6.24,Analytical,0,0,Y,2.18381963629555,False
12019,6.24,Analytical,0,0,YDOT,-0.025544939417500103,False
12020,6.24,Analytical,0,0,PHI,0.13544290869223863,False
12021,6.24,Analytical,0,0,PHIDOT,0.0831403000084771,False
12022,6.24,Analytical,0,0,T1,12.378471000591098,False
12023,6.24,Analytical,0,0,T2,12.17922751184768,False
12024,6.24,Analytical,0,0,vf,0.029423291895948722,False
12025,6.25,Analytical,0,0,X,-1.1259353955481313,False
12026,6.25,Analytical,0,0,XDOT,2.5238056224461984,False
12027,6.25,Analytical,0,0,Y,2.1835641869013753,False
12028,6.25,Analytical,0,0,YDOT,-0.026288235093259848,False
12029,6.25,Analytical,0,0,PHI,0.1362743116923233,False
12030,6.25,Analytical,0,0,PHIDOT,0.081129116983391,False
12031,6.25,Analytical,0,0,T1,12.380124184049105,False
12032,6.25,Analytical,0,0,T2,12.181395326005113,False
12033,6.25,Analytical,0,0,vf,0.027951055418485637,False
12034,6.26,Analytical,0,0,X,-1.1006973393236692,False
12035,6.26,Analytical,0,0,XDOT,2.5079348003869484,False
12036,6.26,Analytical,0,0,Y,2.183301304550443,False
12037,6.26,Analytical,0,0,YDOT,-0.027026706567097936,False
12038,6.26,Analytical,0,0,PHI,0.13708560286215743,False
12039,6.26,Analytical,0,0,PHIDOT,0.07912353378707132,False
12040,6.26,Analytical,0,0,T1,12.381799734993473,False
12041,6.26,Analytical,0,0,T2,12.183582435551278,False
12042,6.26,Analytical,0,0,vf,0.026552540713224104,False
12043,6.2700000000000005,Analytical,0,0,X,-1.0756179913197996,False
12044,6.2700000000000005,Analytical,0,0,XDOT,2.4919987748970476,False
12045,6.2700000000000005,Analytical,0,0,Y,2.183031037484772,False
12046,6.2700000000000005,Analytical,0,0,YDOT,-0.02775999422618705,False
12047,6.2700000000000005,Analytical,0,0,PHI,0.13787683820002794,False
12048,6.2700000000000005,Analytical,0,0,PHIDOT,0.07712351843578039,False
12049,6.2700000000000005,Analytical,0,0,T1,12.383468987578953,False
12050,6.2700000000000005,Analytical,0,0,T2,12.185802009400586,False
12051,6.2700000000000005,Analytical,0,0,vf,0.025224050073124005,False
12052,6.28,Analytical,0,0,X,-1.050698003570829,False
12053,6.28,Analytical,0,0,XDOT,2.4759995331173283,False
12054,6.28,Analytical,0,0,Y,2.18275343754251,False
12055,6.28,Analytical,0,0,YDOT,-0.02848779615983988,False
12056,6.28,Analytical,0,0,PHI,0.13864807338438556,False
12057,6.28,Analytical,0,0,PHIDOT,0.07512945730058945,False
12058,6.28,Analytical,0,0,T1,12.385162016169838,False
12059,6.28,Analytical,0,0,T2,12.188039039772026,False
12060,6.28,Analytical,0,0,vf,0.02396207195822697,False
12061,6.29,Analytical,0,0,X,-1.0259380082396559,False
12062,6.29,Analytical,0,0,XDOT,2.459939046544262,False
12063,6.29,Analytical,0,0,Y,2.182468559580912,False
12064,6.29,Analytical,0,0,YDOT,-0.02920974712155973,False
12065,6.29,Analytical,0,0,PHI,0.13939936795739127,False
12066,6.29,Analytical,0,0,PHIDOT,0.07314128584399004,False
12067,6.29,Analytical,0,0,T1,12.386848864352652,False
12068,6.29,Analytical,0,0,T2,12.190307901369273,False
12069,6.29,Analytical,0,0,vf,0.02276327153717972,False
12070,6.3,Analytical,0,0,X,-1.0013386177742132,False
12071,6.3,Analytical,0,0,XDOT,2.4438192875443057,False
12072,6.3,Analytical,0,0,Y,2.1821764621096964,False
12073,6.3,Analytical,0,0,YDOT,-0.029925540205159324,False
12074,6.3,Analytical,0,0,PHI,0.1401307808158312,False
12075,6.3,Analytical,0,0,PHIDOT,0.07115938285419844,False
12076,6.3,Analytical,0,0,T1,12.388560588492076,False
12077,6.3,Analytical,0,0,T2,12.19259272440035,False
12078,6.3,Analytical,0,0,vf,0.021624481720635913,False
12079,6.3100000000000005,Analytical,0,0,X,-0.9769004248987702,False
12080,6.3100000000000005,Analytical,0,0,XDOT,2.4276422124339234,False
12081,6.3100000000000005,Analytical,0,0,Y,2.181877206707645,False
12082,6.3100000000000005,Analytical,0,0,YDOT,-0.030634805015612977,False
12083,6.3100000000000005,Analytical,0,0,PHI,0.140842374644373,False
12084,6.3100000000000005,Analytical,0,0,PHIDOT,0.06918365777244756,False
12085,6.3100000000000005,Analytical,0,0,T1,12.390262785729528,False
12086,6.3100000000000005,Analytical,0,0,T2,12.194912110169744,False
12087,6.3100000000000005,Analytical,0,0,vf,0.020542694659502203,False
12088,6.32,Analytical,0,0,X,-0.9526240027744309,False
12089,6.32,Analytical,0,0,XDOT,2.4114097783760213,False
12090,6.32,Analytical,0,0,Y,2.181570858657489,False
12091,6.32,Analytical,0,0,YDOT,-0.03133723066387757,False
12092,6.32,Analytical,0,0,PHI,0.14153421122209764,False
12093,6.32,Analytical,0,0,PHIDOT,0.06721455010202204,False
12094,6.32,Analytical,0,0,T1,12.391986258212773,False
12095,6.32,Analytical,0,0,T2,12.197247885896711,False
12096,6.32,Analytical,0,0,vf,0.019515053682296113,False
12097,6.33,Analytical,0,0,X,-0.9285099049906708,False
12098,6.33,Analytical,0,0,XDOT,2.395123927625934,False
12099,6.33,Analytical,0,0,Y,2.1812574863508503,False
12100,6.33,Analytical,0,0,YDOT,-0.03203245321246388,False
12101,6.33,Analytical,0,0,PHI,0.142206356723118,False
12102,6.33,Analytical,0,0,PHIDOT,0.06525200949781342,False
12103,6.33,Analytical,0,0,T1,12.393707272248674,False
12104,6.33,Analytical,0,0,T2,12.199610874927986,False
12105,6.33,Analytical,0,0,vf,0.018538845647960045,False
12106,6.34,Analytical,0,0,X,-0.9045586657144115,False
12107,6.34,Analytical,0,0,XDOT,2.378786601482976,False
12108,6.34,Analytical,0,0,Y,2.1809371618187257,False
12109,6.34,Analytical,0,0,YDOT,-0.0327201570648109,False
12110,6.34,Analytical,0,0,PHI,0.14285887681809628,False
12111,6.34,Analytical,0,0,PHIDOT,0.06329633119646477,False
12112,6.34,Analytical,0,0,T1,12.395437391592884,False
12113,6.34,Analytical,0,0,T2,12.20199823881259,False
12114,6.34,Analytical,0,0,vf,0.017611493691559232,False
12115,6.3500000000000005,Analytical,0,0,X,-0.8807707996995817,False
12116,6.3500000000000005,Analytical,0,0,XDOT,2.362399728178822,False
12117,6.3500000000000005,Analytical,0,0,Y,2.1806099602480775,False
12118,6.3500000000000005,Analytical,0,0,YDOT,-0.03339998935724553,False
12119,6.3500000000000005,Analytical,0,0,PHI,0.1434918401300611,False
12120,6.3500000000000005,Analytical,0,0,PHIDOT,0.06134766634597704,False
12121,6.3500000000000005,Analytical,0,0,T1,12.397165575068186,False
12122,6.3500000000000005,Analytical,0,0,T2,12.20441299430314,False
12123,6.3500000000000005,Analytical,0,0,vf,0.01673055034195059,False
12124,6.36,Analytical,0,0,X,-0.8571468024177935,False
12125,6.36,Analytical,0,0,XDOT,2.345965232116885,False
12126,6.36,Analytical,0,0,Y,2.180275960354505,False
12127,6.36,Analytical,0,0,YDOT,-0.03407162648760053,False
12128,6.36,Analytical,0,0,PHI,0.1441053167935209,False
12129,6.36,Analytical,0,0,PHIDOT,0.059406306639565566,False
12130,6.36,Analytical,0,0,T1,12.398899351765893,False
12131,6.36,Analytical,0,0,T2,12.206851695482664,False
12132,6.36,Analytical,0,0,vf,0.01589369099160365,False
12133,6.37,Analytical,0,0,X,-0.8336871500966246,False
12134,6.37,Analytical,0,0,XDOT,2.3294850268765153,False
12135,6.37,Analytical,0,0,Y,2.1799352440896294,False
12136,6.37,Analytical,0,0,YDOT,-0.034734726293479005,False
12137,6.37,Analytical,0,0,PHI,0.14469937985991654,False
12138,6.37,Analytical,0,0,PHIDOT,0.05747243395458605,False
12139,6.37,Analytical,0,0,T1,12.400637773012795,False
12140,6.37,Analytical,0,0,T2,12.209313315292178,False
12141,6.37,Analytical,0,0,vf,0.0150987076999467,False
12142,6.38,Analytical,0,0,X,-0.8103922998278595,False
12143,6.38,Analytical,0,0,XDOT,2.3129610184168676,False
12144,6.38,Analytical,0,0,Y,2.1795878968266944,False
12145,6.38,Analytical,0,0,YDOT,-0.03538895222555483,False
12146,6.38,Analytical,0,0,PHI,0.14527410419946252,False
12147,6.38,Analytical,0,0,PHIDOT,0.05554622934352312,False
12148,6.38,Analytical,0,0,T1,12.402380146672552,False
12149,6.38,Analytical,0,0,T2,12.211797036848354,False
12150,6.38,Analytical,0,0,vf,0.014343503312691297,False
12151,6.390000000000001,Analytical,0,0,X,-0.7872626896436908,False
12152,6.390000000000001,Analytical,0,0,XDOT,2.2963951046778854,False
12153,6.390000000000001,Analytical,0,0,Y,2.179234007304439,False
12154,6.390000000000001,Analytical,0,0,YDOT,-0.03603397164262333,False
12155,6.390000000000001,Analytical,0,0,PHI,0.1458295664928979,False
12156,6.390000000000001,Analytical,0,0,PHIDOT,0.05362787257056418,False
12157,6.390000000000001,Analytical,0,0,T1,12.404126983800436,False
12158,6.390000000000001,Analytical,0,0,T2,12.214302391085242,False
12159,6.390000000000001,Analytical,0,0,vf,0.013626085880554584,False
12160,6.4,Analytical,0,0,X,-0.764298738596912,False
12161,6.4,Analytical,0,0,XDOT,2.279789174545592,False
12162,6.4,Analytical,0,0,Y,2.1788736675880127,False
12163,6.4,Analytical,0,0,YDOT,-0.036669449817205685,False
12164,6.4,Analytical,0,0,PHI,0.1463658452186034,False
12165,6.4,Analytical,0,0,PHIDOT,0.05171753355814758,False
12166,6.4,Analytical,0,0,T1,12.405867563077617,False
12167,6.4,Analytical,0,0,T2,12.216835066592049,False
12168,6.4,Analytical,0,0,vf,0.012944563361893202,False
12169,6.41,Analytical,0,0,X,-0.7415008468514561,False
12170,6.41,Analytical,0,0,XDOT,2.2631451106673217,False
12171,6.41,Analytical,0,0,Y,2.1785069730898408,False
12172,6.41,Analytical,0,0,YDOT,-0.03729507016819402,False
12173,6.41,Analytical,0,0,PHI,0.1468830205541849,False
12174,6.41,Analytical,0,0,PHIDOT,0.04981554628947454,False
12175,6.41,Analytical,0,0,T1,12.407606307001505,False
12176,6.41,Analytical,0,0,T2,12.219393155195668,False
12177,6.41,Analytical,0,0,vf,0.012297138594114188,False
12178,6.42,Analytical,0,0,X,-0.7188693957447829,False
12179,6.42,Analytical,0,0,XDOT,2.246464784936584,False
12180,6.42,Analytical,0,0,Y,2.178134022388159,False
12181,6.42,Analytical,0,0,YDOT,-0.03791050451980371,False
12182,6.42,Analytical,0,0,PHI,0.14738117601707978,False
12183,6.42,Analytical,0,0,PHIDOT,0.047922181365727894,False
12184,6.42,Analytical,0,0,T1,12.409351869604246,False
12185,6.42,Analytical,0,0,T2,12.221968382292308,False
12186,6.42,Analytical,0,0,vf,0.011682104520739145,False
12187,6.43,Analytical,0,0,X,-0.6964047478954171,False
12188,6.43,Analytical,0,0,XDOT,2.229750059431422,False
12189,6.43,Analytical,0,0,Y,2.177754917342961,False
12190,6.43,Analytical,0,0,YDOT,-0.03851542173250422,False
12191,6.43,Analytical,0,0,PHI,0.1478603978307369,False
12192,6.43,Analytical,0,0,PHIDOT,0.04603754004071055,False
12193,6.43,Analytical,0,0,T1,12.411094281549977,False
12194,6.43,Analytical,0,0,T2,12.224566848245907,False
12195,6.43,Analytical,0,0,vf,0.011097839659047537,False
12196,6.44,Analytical,0,0,X,-0.6741072473011028,False
12197,6.44,Analytical,0,0,XDOT,2.2130027886810475,False
12198,6.44,Analytical,0,0,Y,2.1773697631256357,False
12199,6.44,Analytical,0,0,YDOT,-0.03910950467400803,False
12200,6.44,Analytical,0,0,PHI,0.148320773231144,False
12201,6.44,Analytical,0,0,PHIDOT,0.04416188424239067,False
12202,6.44,Analytical,0,0,T1,12.412831412712542,False
