,t,controller,scenario,rollout,measurement,value,unsafe
8831,2.7,Analytical,0,0,XDOT,-1.270775292911861,False
8832,2.7,Analytical,0,0,Y,7.68376847856438,False
8833,2.7,Analytical,0,0,YDOT,0.5479356115202776,False
8834,2.7,Analytical,0,0,PHI,-0.0171606999140983,False
8835,2.7,Analytical,0,0,PHIDOT,-0.13230010599481218,False
8836,2.7,Analytical,0,0,T1,10.424176724369179,False
8837,2.7,Analytical,0,0,T2,10.959275573424867,False
8838,2.7,Analytical,0,0,vf,9.276128117362397,False
8839,2.71,Analytical,0,0,X,6.973882622392371,False
8840,2.71,Analytical,0,0,XDOT,-1.2680367696288097,False
8841,2.71,Analytical,0,0,Y,7.689247834679582,False
8842,2.71,Analytical,0,0,YDOT,0.5348088909994585,False
8843,2.71,Analytical,0,0,PHI,-0.018483700974046613,False
8844,2.71,Analytical,0,0,PHIDOT,-0.12691928383035347,False
8845,2.71,Analytical,0,0,T1,10.42800414975258,False
8846,2.71,Analytical,0,0,T2,10.936971226522951,False
8847,2.71,Analytical,0,0,vf,9.264062514811569,False
8848,2.72,Analytical,0,0,X,6.961202254696083,False
8849,2.72,Analytical,0,0,XDOT,-1.265189207538142,False
8850,2.72,Analytical,0,0,Y,7.694595923589577,False
8851,2.72,Analytical,0,0,YDOT,0.5216193854610831,False
8852,2.72,Analytical,0,0,PHI,-0.019752893812350347,False
8853,2.72,Analytical,0,0,PHIDOT,-0.12180099276414602,False
8854,2.72,Analytical,0,0,T1,10.436208499009773,False
8855,2.72,Analytical,0,0,T2,10.91902939415853,False
8856,2.72,Analytical,0,0,vf,9.251865523753368,False
8857,2.73,Analytical,0,0,X,6.9485503626207015,False
8858,2.73,Analytical,0,0,XDOT,-1.2622368170676357,False
8859,2.73,Analytical,0,0,Y,7.699812117444187,False
8860,2.73,Analytical,0,0,YDOT,0.5084020535527694,False
8861,2.73,Analytical,0,0,PHI,-0.020970903739991886,False
8862,2.73,Analytical,0,0,PHIDOT,-0.11694531768879013,False
8863,2.73,Analytical,0,0,T1,10.448380649678949,False
8864,2.73,Analytical,0,0,T2,10.905969911870503,False
8865,2.73,Analytical,0,0,vf,9.239539449908849,False
8866,2.74,Analytical,0,0,X,6.935927994450025,False
8867,2.74,Analytical,0,0,XDOT,-1.2591834314219605,False
8868,2.74,Analytical,0,0,Y,7.704896137979715,False
8869,2.74,Analytical,0,0,YDOT,0.4951922720522591,False
8870,2.74,Analytical,0,0,PHI,-0.022140356916879878,False
8871,2.74,Analytical,0,0,PHIDOT,-0.11234305389773576,False
8872,2.74,Analytical,0,0,T1,10.464150114919327,False
8873,2.74,Analytical,0,0,T2,10.897776988099453,False
8874,2.74,Analytical,0,0,vf,9.227086386397662,False
8875,2.75,Analytical,0,0,X,6.923336160135805,False
8876,2.75,Analytical,0,0,XDOT,-1.2560325597868822,False
8877,2.75,Analytical,0,0,Y,7.709848060700238,False
8878,2.75,Analytical,0,0,YDOT,0.4820238460107927,False
8879,2.75,Analytical,0,0,PHI,-0.023263787455857443,False
8880,2.75,Analytical,0,0,PHIDOT,-0.10798145180728055,False
8881,2.75,Analytical,0,0,T1,10.483113622385991,False
8882,2.75,Analytical,0,0,T2,10.894215713841348,False
8883,2.75,Analytical,0,0,vf,9.21450821905841,False
8884,2.7600000000000002,Analytical,0,0,X,6.910775834537936,False
8885,2.7600000000000002,Analytical,0,0,XDOT,-1.2527874360715012,False
8886,2.7600000000000002,Analytical,0,0,Y,7.714668299160346,False
8887,2.7600000000000002,Analytical,0,0,YDOT,0.4689280015692163,False
8888,2.7600000000000002,Analytical,0,0,PHI,-0.024343601973930262,False
8889,2.7600000000000002,Analytical,0,0,PHIDOT,-0.10384608107534445,False
8890,2.7600000000000002,Analytical,0,0,T1,10.504903578057958,False
8891,2.7600000000000002,Analytical,0,0,T2,10.897856415879286,False
8892,2.7600000000000002,Analytical,0,0,vf,9.20180663186808,False
8893,2.77,Analytical,0,0,X,6.898247960177221,False
8894,2.77,Analytical,0,0,XDOT,-1.2494507733891342,False
8895,2.77,Analytical,0,0,Y,7.719357579176038,False
8896,2.77,Analytical,0,0,YDOT,0.45594474777593486,False
8897,2.77,Analytical,0,0,PHI,-0.02538206278468369,False
8898,2.77,Analytical,0,0,PHIDOT,-0.09989313540584868,False
8899,2.77,Analytical,0,0,T1,10.529302676741592,False
8900,2.77,Analytical,0,0,T2,10.906857954951612,False
8901,2.77,Analytical,0,0,vf,9.18898311244508,False
8902,2.7800000000000002,Analytical,0,0,X,6.885753452443329,False
8903,2.7800000000000002,Analytical,0,0,XDOT,-1.2460251803961926,False
8904,2.7800000000000002,Analytical,0,0,Y,7.7239170266537975,False
8905,2.7800000000000002,Analytical,0,0,YDOT,0.44310582658290176,False
8906,2.7800000000000002,Analytical,0,0,PHI,-0.026380994138742064,False
8907,2.7800000000000002,Analytical,0,0,PHIDOT,-0.09609505672171446,False
8908,2.7800000000000002,Analytical,0,0,T1,10.556035361521312,False
8909,2.7800000000000002,Analytical,0,0,T2,10.919435296171141,False
8910,2.7800000000000002,Analytical,0,0,vf,9.176038957621884,False
8911,2.79,Analytical,0,0,X,6.873293200639368,False
8912,2.79,Analytical,0,0,XDOT,-1.2425132410047026,False
8913,2.79,Analytical,0,0,Y,7.728348084919626,False
8914,2.79,Analytical,0,0,YDOT,0.43043471311877957,False
8915,2.79,Analytical,0,0,PHI,-0.027341944705959076,False
8916,2.79,Analytical,0,0,PHIDOT,-0.09243938793992543,False
8917,2.79,Analytical,0,0,T1,10.58486762519271,False
8918,2.79,Analytical,0,0,T2,10.934830379335912,False
8919,2.79,Analytical,0,0,vf,9.16297527907446,False
8920,2.8000000000000003,Analytical,0,0,X,6.860868068229321,False
8921,2.8000000000000003,Analytical,0,0,XDOT,-1.2389174594277095,False
8922,2.8000000000000003,Analytical,0,0,Y,7.7326524320508145,False
8923,2.8000000000000003,Analytical,0,0,YDOT,0.41795089695303106,False
8924,2.8000000000000003,Analytical,0,0,PHI,-0.02826633858535832,False
8925,2.8000000000000003,Analytical,0,0,PHIDOT,-0.08891891531651294,False
8926,2.8000000000000003,Analytical,0,0,T1,10.615526637938768,False
8927,2.8000000000000003,Analytical,0,0,T2,10.952503914477003,False
8928,2.8000000000000003,Analytical,0,0,vf,9.149793008996902,False
8929,2.81,Analytical,0,0,X,6.848478893635043,False
8930,2.81,Analytical,0,0,XDOT,-1.2352402696725575,False
8931,2.81,Analytical,0,0,Y,7.736831941020345,False
8932,2.81,Analytical,0,0,YDOT,0.40567060545596517,False
8933,2.81,Analytical,0,0,PHI,-0.029155527738523368,False
8934,2.81,Analytical,0,0,PHIDOT,-0.08552909133572671,False
8935,2.81,Analytical,0,0,T1,10.647780831361912,False
8936,2.81,Analytical,0,0,T2,10.97223179932232,False
8937,2.81,Analytical,0,0,vf,9.136492905810803,False
8938,2.82,Analytical,0,0,X,6.836126490938318,False
8939,2.82,Analytical,0,0,XDOT,-1.2314840150889812,False
8940,2.82,Analytical,0,0,Y,7.740888647074905,False
8941,2.82,Analytical,0,0,YDOT,0.3936082320183303,False
8942,2.82,Analytical,0,0,PHI,-0.030010818651880822,False
8943,2.82,Analytical,0,0,PHIDOT,-0.08226529484602643,False
8944,2.82,Analytical,0,0,T1,10.68135409465702,False
8945,2.82,Analytical,0,0,T2,10.993696522332431,False
8946,2.82,Analytical,0,0,vf,9.12307555989984,False
8947,2.83,Analytical,0,0,X,6.823811650787428,False
8948,2.83,Analytical,0,0,XDOT,-1.2276509775761109,False
8949,2.83,Analytical,0,0,Y,7.744824729395088,False
8950,2.83,Analytical,0,0,YDOT,0.38177578594897316,False
8951,2.83,Analytical,0,0,PHI,-0.03083347160034089,False
8952,2.83,Analytical,0,0,PHIDOT,-0.07912331974528454,False
8953,2.83,Analytical,0,0,T1,10.716048532719695,False
8954,2.83,Analytical,0,0,T2,11.016666023406627,False
8955,2.83,Analytical,0,0,vf,9.109541399361039,False
8956,2.84,Analytical,0,0,X,6.8115351410116665,False
8957,2.84,Analytical,0,0,XDOT,-1.2237433711376497,False
8958,2.84,Analytical,0,0,Y,7.748642487254577,False
8959,2.84,Analytical,0,0,YDOT,0.37018354894863814,False
8960,2.84,Analytical,0,0,PHI,-0.03162470479779378,False
8961,2.84,Analytical,0,0,PHIDOT,-0.07609930252981266,False
8962,2.84,Analytical,0,0,T1,10.751666760892062,False
8963,2.84,Analytical,0,0,T2,11.040926728916144,False
8964,2.84,Analytical,0,0,vf,9.095890695764917,False
8965,2.85,Analytical,0,0,X,6.79929770730029,False
8966,2.85,Analytical,0,0,XDOT,-1.2197633499122165,False
8967,2.85,Analytical,0,0,Y,7.752344322744063,False
8968,2.85,Analytical,0,0,YDOT,0.3588401524894383,False
8969,2.85,Analytical,0,0,PHI,-0.032385697823091864,False
8970,2.85,Analytical,0,0,PHIDOT,-0.07318954245685137,False
8971,2.85,Analytical,0,0,T1,10.787967050069373,False
8972,2.85,Analytical,0,0,T2,11.066294140910845,False
8973,2.85,Analytical,0,0,vf,9.082123569917565,False
8974,2.86,Analytical,0,0,X,6.7871000738011675,False
8975,2.86,Analytical,0,0,XDOT,-1.215713019425448,False
8976,2.86,Analytical,0,0,Y,7.755932724268958,False
8977,2.86,Analytical,0,0,YDOT,0.34775251814836644,False
8978,2.86,Analytical,0,0,PHI,-0.03311759324766017,False
8979,2.86,Analytical,0,0,PHIDOT,-0.07038976730661263,False
8980,2.86,Analytical,0,0,T1,10.824816927025712,False
8981,2.86,Analytical,0,0,T2,11.092535084692772,False
8982,2.86,Analytical,0,0,vf,9.068239997618274,False
8983,2.87,Analytical,0,0,X,6.774942943606913,False
8984,2.87,Analytical,0,0,XDOT,-1.211594437310336,False
8985,2.87,Analytical,0,0,Y,7.7594102494504416,False
8986,2.87,Analytical,0,0,YDOT,0.3369261012643123,False
8987,2.87,Analytical,0,0,PHI,-0.033821490920726394,False
8988,2.87,Analytical,0,0,PHIDOT,-0.06769671283741438,False
8989,2.87,Analytical,0,0,T1,10.861997949427604,False
8990,2.87,Analytical,0,0,T2,11.119583036536477,False
8991,2.87,Analytical,0,0,vf,9.054239815407012,False
8992,2.88,Analytical,0,0,X,6.76282699923381,False
8993,2.88,Analytical,0,0,XDOT,-1.2074096104251428,False
8994,2.88,Analytical,0,0,Y,7.762779510463084,False
8995,2.88,Analytical,0,0,YDOT,0.326365214736363,False
8996,2.88,Analytical,0,0,PHI,-0.03449845804910057,False
8997,2.88,Analytical,0,0,PHIDOT,-0.0651055963575808,False
8998,2.88,Analytical,0,0,T1,10.899425485943636,False
8999,2.88,Analytical,0,0,T2,11.147145264174773,False
9000,2.88,Analytical,0,0,vf,9.040122726296456,False
9001,2.89,Analytical,0,0,X,6.750752903129558,False
9002,2.89,Analytical,0,0,XDOT,-1.203160513454699,False
9003,2.89,Analytical,0,0,Y,7.766043162610448,False
9004,2.89,Analytical,0,0,YDOT,0.316072660556005,False
9005,2.89,Analytical,0,0,PHI,-0.03514951401267652,False
9006,2.89,Analytical,0,0,PHIDOT,-0.0626137172632908,False
9007,2.89,Analytical,0,0,T1,10.936898136047544,False
9008,2.89,Analytical,0,0,T2,11.175206325251253,False
9009,2.89,Analytical,0,0,vf,9.025888305483898,False
9010,2.9,Analytical,0,0,X,6.738721297995011,False
9011,2.9,Analytical,0,0,XDOT,-1.1988490741714237,False
9012,2.9,Analytical,0,0,Y,7.769203889216008,False
9013,2.9,Analytical,0,0,YDOT,0.30605037287158476,False
9014,2.9,Analytical,0,0,PHI,-0.03577565118530934,False
9015,2.9,Analytical,0,0,PHIDOT,-0.060216515978010844,False
9016,2.9,Analytical,0,0,T1,10.974325973001216,False
9017,2.9,Analytical,0,0,T2,11.203522394832671,False
9018,2.9,Analytical,0,0,vf,9.011536006038542,False
9019,2.91,Analytical,0,0,X,6.726732807253296,False
9020,2.91,Analytical,0,0,XDOT,-1.1944771941882475,False
9021,2.91,Analytical,0,0,Y,7.772264392944724,False
9022,2.91,Analytical,0,0,YDOT,0.2962989512920064,False
9023,2.91,Analytical,0,0,PHI,-0.03637781634508963,False
9024,2.91,Analytical,0,0,PHIDOT,-0.05791097293534325,False
9025,2.91,Analytical,0,0,T1,11.01155001245662,False
9026,2.91,Analytical,0,0,T2,11.23197543101861,False
9027,2.91,Analytical,0,0,vf,8.997065164560212,False
9028,2.92,Analytical,0,0,X,6.714788035311414,False
9029,2.92,Analytical,0,0,XDOT,-1.1900467472881353,False
9030,2.92,Analytical,0,0,Y,7.775227382457643,False
9031,2.92,Analytical,0,0,YDOT,0.28681788886705345,False
9032,2.92,Analytical,0,0,PHI,-0.0369569260744429,False
9033,2.92,Analytical,0,0,PHIDOT,-0.05569365982532644,False
9034,2.92,Analytical,0,0,T1,11.048532820182922,False
9035,2.92,Analytical,0,0,T2,11.260536792217422,False
9036,2.92,Analytical,0,0,vf,8.982475006805648,False
9037,2.93,Analytical,0,0,X,6.702887567838532,False
9038,2.93,Analytical,0,0,XDOT,-1.185559552663307,False
9039,2.93,Analytical,0,0,Y,7.778095561346314,False
9040,2.93,Analytical,0,0,YDOT,0.27760641626716426,False
9041,2.93,Analytical,0,0,PHI,-0.037513862672696074,False
9042,2.93,Analytical,0,0,PHIDOT,-0.053561061184690825,False
9043,2.93,Analytical,0,0,T1,11.085133912761805,False
9044,2.93,Analytical,0,0,T2,11.289078706095257,False
9045,2.93,Analytical,0,0,vf,8.967764653278884,False
9046,2.94,Analytical,0,0,X,6.691031972311899,False
9047,2.94,Analytical,0,0,XDOT,-1.1810174079629396,False
9048,2.94,Analytical,0,0,Y,7.780871625508985,False
9049,2.94,Analytical,0,0,YDOT,0.2686626937046545,False
9050,2.94,Analytical,0,0,PHI,-0.03804947328454311,False
9051,2.94,Analytical,0,0,PHIDOT,-0.05150953523205916,False
9052,2.94,Analytical,0,0,T1,11.121293556525702,False
9053,2.94,Analytical,0,0,T2,11.31745632223027,False
9054,2.94,Analytical,0,0,vf,8.952933124782321,False
9055,2.95,Analytical,0,0,X,6.67922179823227,False
9056,2.95,Analytical,0,0,XDOT,-1.1764220840887136,False
9057,2.95,Analytical,0,0,Y,7.783558252446032,False
9058,2.95,Analytical,0,0,YDOT,0.25998406640673044,False
9059,2.95,Analytical,0,0,PHI,-0.03856456863686386,False
9060,2.95,Analytical,0,0,PHIDOT,-0.049536292174818634,False
9061,2.95,Analytical,0,0,T1,11.156916365400111,False
9062,2.95,Analytical,0,0,T2,11.34561284404238,False
9063,2.95,Analytical,0,0,vf,8.937979347925316,False
9064,2.96,Analytical,0,0,X,6.6674575773913825,False
9065,2.96,Analytical,0,0,XDOT,-1.1717753210219617,False
9066,2.96,Analytical,0,0,Y,7.7861580931100995,False
9067,2.96,Analytical,0,0,YDOT,0.25156727478207025,False
9068,2.96,Analytical,0,0,PHI,-0.03905993155861198,False
9069,2.96,Analytical,0,0,PHIDOT,-0.04763815695451052,False
9070,2.96,Analytical,0,0,T1,11.191978468970254,False
9071,2.96,Analytical,0,0,T2,11.373473270767263,False
9072,2.96,Analytical,0,0,vf,8.92290216058716,False
9073,2.97,Analytical,0,0,X,6.655739824181163,False
9074,2.97,Analytical,0,0,XDOT,-1.1670788221240087,False
9075,2.97,Analytical,0,0,Y,7.78867376585792,False
9076,2.97,Analytical,0,0,YDOT,0.24340866798204472,False
9077,2.97,Analytical,0,0,PHI,-0.0395363131281572,False
9078,2.97,Analytical,0,0,PHIDOT,-0.04581246653214718,False
9079,2.97,Analytical,0,0,T1,11.226368795114162,False
9080,2.97,Analytical,0,0,T2,11.401041382351993,False
9081,2.97,Analytical,0,0,vf,8.907700317331463,False
9082,2.98,Analytical,0,0,X,6.644069035959923,False
9083,2.98,Analytical,0,0,XDOT,-1.1623342579821636,False
9084,2.98,Analytical,0,0,Y,7.791107852537741,False
9085,2.98,Analytical,0,0,YDOT,0.2355041705205559,False
9086,2.98,Analytical,0,0,PHI,-0.03999443779347889,False
9087,2.98,Analytical,0,0,PHIDOT,-0.04405540994856587,False
9088,2.98,Analytical,0,0,T1,11.260103807899084,False
9089,2.98,Analytical,0,0,T2,11.428170824214416,False
9090,2.98,Analytical,0,0,vf,8.892372494768978,False
9091,2.99,Analytical,0,0,X,6.6324456933801015,False
9092,2.99,Analytical,0,0,XDOT,-1.157543272122411,False
9093,2.99,Analytical,0,0,Y,7.793462894242946,False
9094,2.99,Analytical,0,0,YDOT,0.22784919226419315,False
9095,2.99,Analytical,0,0,PHI,-0.04043499189296451,False
9096,2.99,Analytical,0,0,PHIDOT,-0.04236480529046915,False
9097,2.99,Analytical,0,0,T1,11.293081978835573,False
9098,2.99,Analytical,0,0,T2,11.45485217766569,False
9099,2.99,Analytical,0,0,vf,8.876917296865942,False
9100,3.0,Analytical,0,0,X,6.620870260658878,False
9101,3.0,Analytical,0,0,XDOT,-1.1527074812241833,False
9102,3.0,Analytical,0,0,Y,7.795741386165588,False
9103,3.0,Analytical,0,0,YDOT,0.22043870460765172,False
9104,3.0,Analytical,0,0,PHI,-0.040858639945869246,False
9105,3.0,Analytical,0,0,PHIDOT,-0.040737550038574974,False
9106,3.0,Analytical,0,0,T1,11.325325290634876,False
9107,3.0,Analytical,0,0,T2,11.481016301190909,False
9108,3.0,Analytical,0,0,vf,8.861333260195039,False
9109,3.0100000000000002,Analytical,0,0,X,6.609343185846636,False
9110,3.0100000000000002,Analytical,0,0,XDOT,-1.147828466347199,False
9111,3.0100000000000002,Analytical,0,0,Y,7.797945773211665,False
9112,3.0100000000000002,Analytical,0,0,YDOT,0.21326749575190776,False
9113,3.0100000000000002,Analytical,0,0,PHI,-0.04126601544625519,False
9114,3.0100000000000002,Analytical,0,0,PHIDOT,-0.03917145361548094,False
9115,3.0100000000000002,Analytical,0,0,T1,11.35680864250542,False
9116,3.0100000000000002,Analytical,0,0,T2,11.50665183967679,False
9117,3.0100000000000002,Analytical,0,0,vf,8.845618859126084,False
9118,3.02,Analytical,0,0,X,6.597864901183164,False
9119,3.02,Analytical,0,0,XDOT,-1.1429077732318005,False
9120,3.02,Analytical,0,0,Y,7.800078448169184,False
9121,3.02,Analytical,0,0,YDOT,0.206330213590733,False
9122,3.02,Analytical,0,0,PHI,-0.04165772998240991,False
9123,3.02,Analytical,0,0,PHIDOT,-0.037664188480976954,False
9124,3.02,Analytical,0,0,T1,11.38746575001817,False
9125,3.02,Analytical,0,0,T2,11.531787936808774,False
9126,3.02,Analytical,0,0,vf,8.829772510953532,False
9127,3.0300000000000002,Analytical,0,0,X,6.586435823450846,False
9128,3.0300000000000002,Analytical,0,0,XDOT,-1.137946913613841,False
9129,3.0300000000000002,Analytical,0,0,Y,7.802141750305091,False
9130,3.0300000000000002,Analytical,0,0,YDOT,0.199621363018721,False
9131,3.0300000000000002,Analytical,0,0,PHI,-0.04203437186721981,False
9132,3.0300000000000002,Analytical,0,0,PHIDOT,-0.03621247333856846,False
9133,3.0300000000000002,Analytical,0,0,T1,11.417315020402793,False
9134,3.0300000000000002,Analytical,0,0,T2,11.55632284631523,False
9135,3.0300000000000002,Analytical,0,0,vf,8.81379258095786,False
9136,3.04,Analytical,0,0,X,6.575056354314707,False
9137,3.04,Analytical,0,0,XDOT,-1.1329473743528855,False
9138,3.04,Analytical,0,0,Y,7.804137963935278,False
9139,3.04,Analytical,0,0,YDOT,0.19313512136607214,False
9140,3.04,Analytical,0,0,PHI,-0.042396496600605627,False
9141,3.04,Analytical,0,0,PHIDOT,-0.03481422916670625,False
9142,3.04,Analytical,0,0,T1,11.44632291242008,False
9143,3.04,Analytical,0,0,T2,11.580197174032785,False
9144,3.04,Analytical,0,0,vf,8.797677387397927,False
9145,3.0500000000000003,Analytical,0,0,X,6.563726880571179,False
9146,3.0500000000000003,Analytical,0,0,XDOT,-1.127910621592457,False
9147,3.0500000000000003,Analytical,0,0,Y,7.806069315148939,False
9148,3.0500000000000003,Analytical,0,0,YDOT,0.18686530035681964,False
9149,3.0500000000000003,Analytical,0,0,PHI,-0.04274463889227276,False
9150,3.0500000000000003,Analytical,0,0,PHIDOT,-0.0334676359419021,False
9151,3.0500000000000003,Analytical,0,0,T1,11.474550458883096,False
9152,3.0500000000000003,Analytical,0,0,T2,11.603485175768164,False
9153,3.0500000000000003,Analytical,0,0,vf,8.781425206431294,False
9154,3.06,Analytical,0,0,X,6.552447774355254,False
9155,3.06,Analytical,0,0,XDOT,-1.122838063242491,False
9156,3.06,Analytical,0,0,Y,7.807937968152507,False
9157,3.06,Analytical,0,0,YDOT,0.18080625848500725,False
9158,3.06,Analytical,0,0,PHI,-0.04307931525169195,False
9159,3.06,Analytical,0,0,PHIDOT,-0.03217074182114652,False
9160,3.06,Analytical,0,0,T1,11.501913082105336,False
9161,3.06,Analytical,0,0,T2,11.626186356969335,False
9162,3.06,Analytical,0,0,vf,8.765034276959573,False
9163,3.0700000000000003,Analytical,0,0,X,6.5412193937228285,False
9164,3.0700000000000003,Analytical,0,0,XDOT,-1.1177310870106105,False
9165,3.0700000000000003,Analytical,0,0,Y,7.809746030737357,False
9166,3.0700000000000003,Analytical,0,0,YDOT,0.1749520197364802,False
9167,3.0700000000000003,Analytical,0,0,PHI,-0.04340102266990353,False
9168,3.0700000000000003,Analytical,0,0,PHIDOT,-0.030920754570225865,False
9169,3.0700000000000003,Analytical,0,0,T1,11.52843498466027,False
9170,3.0700000000000003,Analytical,0,0,T2,11.648258300246713,False
9171,3.0700000000000003,Analytical,0,0,vf,8.748502805395773,False
9172,3.08,Analytical,0,0,X,6.530042082852722,False
9173,3.08,Analytical,0,0,XDOT,-1.1125910502070084,False
9174,3.08,Analytical,0,0,Y,7.811495550934722,False
9175,3.08,Analytical,0,0,YDOT,0.1692965410616333,False
9176,3.08,Analytical,0,0,PHI,-0.043710230215605606,False
9177,3.08,Analytical,0,0,PHIDOT,-0.029715548784205854,False
9178,3.08,Analytical,0,0,T1,11.554150336253244,False
9179,3.08,Analytical,0,0,T2,11.669644286385983,False
9180,3.08,Analytical,0,0,vf,8.731828970350621,False
9181,3.09,Analytical,0,0,X,6.518916172350652,False
9182,3.09,Analytical,0,0,XDOT,-1.107419282373754,False
9183,3.09,Analytical,0,0,Y,7.813188516345338,False
9184,3.09,Analytical,0,0,YDOT,0.16383369510799797,False
9185,3.09,Analytical,0,0,PHI,-0.04400738570344753,False
9186,3.09,Analytical,0,0,PHIDOT,-0.02855390842662762,False
9187,3.09,Analytical,0,0,T1,11.579031945722624,False
9188,3.09,Analytical,0,0,T2,11.690440199915624,False
9189,3.09,Analytical,0,0,vf,8.71501092723488,False
9190,3.1,Analytical,0,0,X,6.507841979526915,False
9191,3.1,Analytical,0,0,XDOT,-1.102217070543416,False
9192,3.1,Analytical,0,0,Y,7.8148268532964185,False
9193,3.1,Analytical,0,0,YDOT,0.15855763489400568,False
9194,3.1,Analytical,0,0,PHI,-0.04429292478771396,False
9195,3.1,Analytical,0,0,PHIDOT,-0.027433386978347418,False
9196,3.1,Analytical,0,0,T1,11.603124519452896,False
9197,3.1,Analytical,0,0,T2,11.71059185417897,False
9198,3.1,Analytical,0,0,vf,8.698046812774594,False
9199,3.11,Analytical,0,0,X,6.49681980882148,False
9200,3.11,Analytical,0,0,XDOT,-1.0969856731863252,False
9201,3.11,Analytical,0,0,Y,7.816412429645358,False
9202,3.11,Analytical,0,0,YDOT,0.15346248106427327,False
9203,3.11,Analytical,0,0,PHI,-0.044567258657497444,False
9204,3.11,Analytical,0,0,PHIDOT,-0.026352527402323057,False
9205,3.11,Analytical,0,0,T1,11.62645371504597,False
9206,3.11,Analytical,0,0,T2,11.730104058306637,False
9207,3.11,Analytical,0,0,vf,8.680934749436307,False
9208,3.12,Analytical,0,0,X,6.485849952089617,False
9209,3.12,Analytical,0,0,XDOT,-1.0917263147382326,False
9210,3.12,Analytical,0,0,Y,7.817947054456001,False
9211,3.12,Analytical,0,0,YDOT,0.1485424815490823,False
9212,3.12,Analytical,0,0,PHI,-0.044830783931520735,False
9213,3.12,Analytical,0,0,PHIDOT,-0.025310081474787173,False
9214,3.12,Analytical,0,0,T1,11.648947187895324,False
9215,3.12,Analytical,0,0,T2,11.749048741878934,False
9216,3.12,Analytical,0,0,vf,8.663672849759246,False
9217,3.13,Analytical,0,0,X,6.474932688942235,False
9218,3.13,Analytical,0,0,XDOT,-1.0864401917356759,False
9219,3.13,Analytical,0,0,Y,7.819432479271492,False
9220,3.13,Analytical,0,0,YDOT,0.1437918879910307,False
9221,3.13,Analytical,0,0,PHI,-0.045083884746268676,False
9222,3.13,Analytical,0,0,PHIDOT,-0.024303358511578513,False
9223,3.13,Analytical,0,0,T1,11.670733358658353,False
9224,3.13,Analytical,0,0,T2,11.767286001309198,False
9225,3.13,Analytical,0,0,vf,8.646259220591547,False
9226,3.14,Analytical,0,0,X,6.464068287024878,False
9227,3.14,Analytical,0,0,XDOT,-1.0811284753816128,False
9228,3.14,Analytical,0,0,Y,7.820870398151402,False
9229,3.14,Analytical,0,0,YDOT,0.13920491147513894,False
9230,3.14,Analytical,0,0,PHI,-0.04532691833138447,False
9231,3.14,Analytical,0,0,PHIDOT,-0.023332351677725696,False
9232,3.14,Analytical,0,0,T1,11.691708855629564,False
9233,3.14,Analytical,0,0,T2,11.785029430516454,False
9234,3.14,Analytical,0,0,vf,8.62869196722761,False
9235,3.15,Analytical,0,0,X,6.453257002271061,False
9236,3.15,Analytical,0,0,XDOT,-1.0757922914824478,False
9237,3.15,Analytical,0,0,Y,7.822262447266153,False
9238,3.15,Analytical,0,0,YDOT,0.1347762089194216,False
9239,3.15,Analytical,0,0,PHI,-0.04556024184816154,False
9240,3.15,Analytical,0,0,PHIDOT,-0.022393884483553464,False
9241,3.15,Analytical,0,0,T1,11.712007052553005,False
9242,3.15,Analytical,0,0,T2,11.802112817841746,False
9243,3.15,Analytical,0,0,vf,8.610969197443787,False
9244,3.16,Analytical,0,0,X,6.442499079356237,False
9245,3.16,Analytical,0,0,XDOT,-1.0704327455873714,False
9246,3.16,Analytical,0,0,Y,7.823610209355348,False
9247,3.16,Analytical,0,0,YDOT,0.13050031088352204,False
9248,3.16,Analytical,0,0,PHI,-0.04578418069299728,False
9249,3.16,Analytical,0,0,PHIDOT,-0.02148777700971502,False
9250,3.16,Analytical,0,0,T1,11.731521961800006,False
9251,3.16,Analytical,0,0,T2,11.818658211535903,False
9252,3.16,Analytical,0,0,vf,8.593089025429622,False
9253,3.17,Analytical,0,0,X,6.431794751900363,False
9254,3.17,Analytical,0,0,XDOT,-1.0650509166443893,False
9255,3.17,Analytical,0,0,Y,7.824915212464183,False
9256,3.17,Analytical,0,0,YDOT,0.126371817150471,False
9257,3.17,Analytical,0,0,PHI,-0.04599905846309449,False
9258,3.17,Analytical,0,0,PHIDOT,-0.02061156901864036,False
9259,3.17,Analytical,0,0,T1,11.750434113460324,False
9260,3.17,Analytical,0,0,T2,11.834570339528678,False
9261,3.17,Analytical,0,0,vf,8.575049575611995,False
9262,3.18,Analytical,0,0,X,6.421144242733919,False
9263,3.18,Analytical,0,0,XDOT,-1.0596478439237946,False
9264,3.18,Analytical,0,0,Y,7.826178930635687,False
9265,3.18,Analytical,0,0,YDOT,0.12238567308977616,False
9266,3.18,Analytical,0,0,PHI,-0.04620517415328074,False
9267,3.18,Analytical,0,0,PHIDOT,-0.019765558849143113,False
9268,3.18,Analytical,0,0,T1,11.768597056317413,False
9269,3.18,Analytical,0,0,T2,11.850040557991322,False
9270,3.18,Analytical,0,0,vf,8.556848986369625,False
9271,3.19,Analytical,0,0,X,6.410547764294681,False
9272,3.19,Analytical,0,0,XDOT,-1.0542245360858902,False
9273,3.19,Analytical,0,0,Y,7.8274027873665855,False
9274,3.19,Analytical,0,0,YDOT,0.11853700809968987,False
9275,3.19,Analytical,0,0,PHI,-0.046402829741772234,False
